distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,transaction_amount,repeat_retailer,used_chip,used_pin_number,online_order,is_foreign_transaction,transactions_last_24h,Class
16.52,5.29,0.65,6.52,1,1,0,0,1,1,0
19.28,0.7,0.18,64.57,1,0,1,0,0,2,0
24.78,0.46,0.46,43.35,1,1,1,0,0,2,0
35.62,21.4,3.56,257.57,1,1,0,0,1,4,1
16.57,6.36,0.74,101.18,1,1,1,0,0,1,0
9.27,6.65,1.32,88.35,0,1,1,1,0,0,0
2.3,4.35,0.1,26.65,1,1,1,0,0,1,0
4.93,3.81,1.1,80.84,0,0,1,1,0,2,0
44.63,3.48,1.04,88.28,1,1,1,1,0,2,0
1.38,7.13,1.14,150.94,1,1,0,0,0,2,0
14.75,0.7,0.26,61.21,1,0,0,0,0,1,0
19.72,7.27,0.47,65.44,1,0,1,1,0,0,0
13.56,2.53,0.8,67.81,1,0,0,1,0,3,0
8.16,3.75,1.59,46.88,1,1,1,1,0,2,0
30.42,9.64,1.7,105.47,1,0,1,0,0,3,0
55.7,3.29,1.75,129.72,1,0,1,0,0,2,0
40.84,4.4,0.93,65.91,1,1,0,0,0,0,0
8.8,6.75,1.44,13.92,1,1,1,0,0,0,0
40.48,4.54,0.28,44.57,0,1,1,1,0,0,0
31.55,8.68,1.84,59.25,1,0,1,0,0,1,0
58.37,12.51,2.99,128.8,1,0,0,1,0,2,1
11.69,4.29,1.73,112.93,1,1,0,0,0,3,0
21.95,2.34,1.26,78.52,1,1,1,1,0,0,0
25.51,5.61,1.35,42.34,1,0,1,0,0,2,0
1.49,0.11,0.86,78.91,0,1,0,0,0,5,0
0.48,0.39,1.74,259.86,1,0,0,0,0,3,0
32.6,0.47,1.62,118.83,1,0,1,1,0,2,0
8.22,6.42,2.12,115.51,0,0,1,1,0,0,0
11.33,0.94,1.9,4.11,1,0,1,0,0,5,0
13.13,2.78,1.28,92.98,0,0,1,1,0,1,0
49.54,1.82,1.04,354.26,1,0,0,0,0,5,0
49.23,2.09,0.91,57.11,1,1,1,1,0,4,0
9.3,13.19,1.81,268.46,1,0,1,0,0,2,0
4.93,3.32,0.41,62.5,1,0,0,1,0,2,0
12.91,19.54,0.1,61.81,1,1,1,1,0,1,0
6.44,0.56,1.44,157.84,1,1,1,1,0,2,0
6.65,3.23,0.85,29.37,1,0,1,1,0,2,0
4.5,5.52,1.12,96.06,1,1,1,1,0,2,0
8.57,3.77,0.61,167.64,1,1,0,0,0,2,0
7.19,7.49,0.45,42.36,1,0,1,1,0,2,0
13.19,0.9,1.62,185.62,1,1,1,0,0,0,0
3.13,3.37,0.26,38.08,1,0,1,0,1,2,0
2.2,9.06,0.33,90.06,1,1,1,0,0,1,0
7.39,8.09,1.11,73.64,1,1,0,1,0,2,0
17.88,6.1,1.19,63.72,1,0,0,0,0,2,0
24.64,2.38,0.87,111.8,1,1,1,0,0,5,0
0.57,1.62,1.2,14.13,0,1,0,1,0,3,0
19.22,1.33,0.96,142.42,1,1,0,0,0,0,0
2.27,0.94,1.1,70.74,1,1,0,1,0,3,0
10.03,1.56,0.94,89.55,1,1,1,0,0,1,0
9.92,6.57,0.24,70.67,1,1,1,0,0,2,0
7.04,4.1,0.54,208.97,1,0,0,0,0,3,0
8.46,5.82,1.43,113.59,0,1,0,0,0,4,0
0.52,2.17,0.6,138.16,0,1,0,1,0,3,0
9.83,3.35,1.0,85.29,1,1,0,1,0,1,0
31.35,3.04,0.85,43.2,1,0,1,0,0,1,0
15.22,2.02,0.97,44.23,1,1,1,1,0,3,0
2.96,2.42,0.82,8.46,1,1,0,0,0,3,0
27.98,4.23,1.89,72.86,1,1,0,0,0,1,0
1.61,1.55,0.65,94.7,1,1,1,1,0,0,0
1.7,0.81,1.15,185.11,1,1,0,0,0,4,0
6.88,5.5,1.34,70.81,1,1,1,1,0,4,0
2.39,0.38,1.22,32.82,1,1,0,1,0,1,0
21.69,2.81,0.35,64.38,1,0,0,1,0,3,0
7.77,3.99,0.83,75.85,1,1,1,0,1,4,0
12.9,0.34,1.19,208.09,1,1,1,1,0,0,0
12.31,2.79,0.36,48.81,1,1,1,0,0,1,0
29.71,5.07,0.29,141.1,1,1,1,1,0,6,0
13.86,13.76,0.32,26.67,1,1,1,0,0,3,0
10.03,1.9,1.4,221.66,0,1,0,0,0,5,0
26.43,0.1,1.19,32.25,1,0,1,0,1,6,0
14.15,0.2,0.77,50.54,1,0,1,0,0,3,0
1.93,5.53,0.91,184.89,0,1,1,0,0,2,0
3.17,5.69,0.51,78.72,1,1,1,0,0,3,0
19.42,1.9,1.07,162.02,1,1,1,1,1,0,0
52.55,12.62,1.09,80.61,0,0,1,0,0,2,0
14.49,2.16,0.83,104.41,1,1,0,0,1,0,0
6.93,1.56,0.55,21.11,1,1,0,0,0,2,0
5.23,1.04,1.27,34.93,1,1,0,0,0,0,0
2.88,7.04,1.04,199.58,1,1,1,0,0,2,0
15.52,6.09,1.26,15.35,0,1,1,0,0,1,0
24.67,0.8,0.93,79.94,0,1,0,0,0,4,0
2.89,2.86,0.44,14.9,1,1,1,0,1,2,0
32.42,6.61,0.64,54.5,1,1,0,1,0,3,0
0.07,12.1,1.58,42.69,1,0,0,0,0,3,0
6.55,3.02,1.79,229.15,1,1,1,1,0,7,0
10.0,1.04,1.31,80.44,1,1,1,0,0,4,0
16.65,0.33,0.8,97.06,1,0,1,1,0,3,0
1.04,6.77,0.62,33.96,1,1,0,1,0,4,0
3.07,1.78,1.09,54.4,1,0,1,1,0,5,0
3.43,5.0,0.36,140.58,0,1,1,1,0,1,0
8.48,10.95,1.5,47.82,0,1,1,1,0,2,0
2.48,0.61,1.13,120.91,0,1,1,0,0,0,0
40.02,0.37,0.5,81.01,1,1,1,0,1,1,0
3.13,0.11,0.6,111.52,1,1,0,0,0,3,0
10.17,2.87,0.7,16.23,1,1,1,0,0,1,0
12.69,13.41,0.78,73.89,1,1,1,0,0,2,0
13.17,11.58,1.01,37.32,1,1,0,0,0,4,0
31.93,0.37,0.44,50.84,1,1,0,0,0,1,0
23.86,16.46,0.44,122.29,1,0,0,1,0,4,0
4.93,5.43,0.47,59.21,0,1,0,0,0,2,0
4.9,3.87,0.8,80.36,1,1,1,1,0,0,0
3.99,3.59,0.96,44.71,0,0,0,1,0,1,0
0.25,3.51,1.17,16.18,1,1,1,0,0,6,0
3.06,1.68,0.4,249.42,1,0,1,0,0,3,0
10.08,2.69,0.9,111.81,0,1,0,0,0,3,0
66.39,2.42,0.51,185.16,0,0,0,0,0,3,0
14.04,3.39,0.97,81.14,1,1,1,0,0,3,0
23.39,1.78,0.23,158.89,1,1,1,0,0,2,0
7.74,0.62,0.45,134.72,0,0,1,0,0,2,0
4.97,3.74,0.83,34.41,1,1,0,0,0,4,0
1.25,18.75,0.85,86.02,1,1,0,0,0,2,0
6.89,0.76,0.65,11.32,1,1,0,1,0,1,0
10.29,8.18,1.26,148.87,1,1,1,1,0,4,0
54.22,0.67,1.26,108.57,1,0,1,1,0,2,0
7.63,2.61,0.84,156.72,0,1,0,0,0,3,0
1.31,11.31,1.5,60.54,1,1,0,0,0,2,0
17.49,1.57,1.62,33.32,1,1,0,0,0,0,0
5.13,9.61,1.66,107.71,1,1,1,0,0,3,0
2.86,0.45,0.1,45.88,1,1,1,0,0,2,0
18.15,2.14,0.6,28.53,1,0,1,0,0,2,0
8.0,6.14,0.81,66.67,1,0,1,0,0,2,0
11.86,14.48,2.15,39.13,1,1,0,1,0,1,0
6.95,11.67,1.01,160.96,1,1,0,0,0,2,0
17.0,0.1,1.14,41.01,1,1,1,0,0,1,0
11.45,1.89,0.37,349.72,1,0,1,0,0,2,0
20.77,3.32,1.58,25.84,1,1,0,0,1,1,0
5.9,10.76,1.32,157.63,1,0,1,0,0,2,0
4.19,5.22,1.05,111.75,1,1,0,0,0,2,0
4.7,0.11,1.19,52.66,1,0,0,0,1,3,0
7.44,1.18,0.93,72.82,1,1,1,1,0,3,0
15.6,1.68,0.1,49.02,1,1,1,1,1,5,0
0.17,8.13,0.87,162.51,0,1,0,1,0,3,0
18.34,0.36,0.95,64.9,1,1,1,0,0,8,0
0.1,6.81,0.64,94.49,1,1,1,0,0,1,0
19.81,1.47,0.51,114.63,0,0,0,1,0,2,0
24.34,1.5,1.87,30.07,1,1,0,0,0,4,0
6.1,3.63,1.25,235.33,1,0,1,1,0,1,0
29.04,0.85,1.77,104.35,1,0,0,0,0,1,0
4.51,11.26,0.72,40.38,1,0,1,1,0,4,0
0.02,19.57,0.95,57.97,1,0,1,0,0,3,0
13.46,9.04,0.92,66.62,1,1,1,1,0,1,0
5.85,0.52,0.17,35.14,0,0,0,1,0,6,0
10.88,5.79,0.97,102.21,1,1,1,0,0,1,0
26.29,2.92,1.43,51.69,1,1,0,0,0,6,0
5.27,2.71,1.24,134.3,1,1,1,1,0,2,0
19.73,22.61,1.15,40.1,0,0,1,0,0,3,0
14.26,10.26,1.02,83.23,0,0,0,1,0,1,0
11.43,2.81,0.45,175.01,1,1,1,1,0,2,0
28.05,5.92,1.35,151.79,1,0,1,1,0,2,0
2.11,0.56,0.46,37.51,1,1,1,1,0,2,0
4.8,4.93,1.34,95.93,1,1,0,1,0,2,0
5.9,0.21,0.33,86.6,1,1,1,0,0,3,0
1.67,1.69,0.22,36.81,1,0,1,0,0,4,0
47.4,3.5,0.97,86.68,1,1,1,1,0,2,0
3.08,10.07,1.13,134.1,1,1,0,0,0,0,0
3.27,0.45,0.84,27.63,0,0,1,1,0,2,0
6.83,1.07,1.13,130.17,1,0,1,1,1,2,0
10.44,3.65,0.57,22.68,1,1,0,1,0,2,0
33.15,6.37,0.82,54.14,1,0,1,0,0,1,0
17.88,4.52,0.51,92.15,1,0,1,0,0,1,0
7.9,0.53,1.38,48.66,1,0,1,1,0,0,0
4.54,14.36,1.84,52.57,1,0,1,0,0,1,0
4.31,4.97,0.65,63.87,0,1,0,0,1,5,0
24.55,3.42,0.78,53.24,1,1,0,0,0,3,0
6.53,2.82,1.42,35.69,1,1,1,0,0,3,0
146.86,17.35,0.2,243.69,0,0,0,1,0,5,1
5.24,14.25,0.66,83.36,1,1,1,1,0,1,0
0.69,0.52,0.16,79.05,1,1,1,1,0,2,0
9.81,0.1,1.25,61.02,0,1,0,0,0,2,0
15.08,9.24,0.94,118.79,1,1,1,0,0,1,0
3.46,1.34,0.66,71.05,1,0,1,1,0,1,0
6.19,0.56,1.07,98.54,1,1,1,0,0,2,0
5.61,1.05,1.0,35.01,1,0,0,0,0,4,0
11.21,5.38,1.27,42.76,1,0,1,0,0,1,0
68.43,22.67,2.73,603.05,0,0,0,1,0,5,1
12.53,1.56,0.78,126.92,1,0,0,1,1,3,0
7.78,14.11,1.44,111.17,1,1,1,0,0,2,0
12.9,10.34,0.77,58.92,1,0,1,0,0,2,0
3.01,0.73,0.57,47.67,1,1,0,1,1,3,0
4.3,4.3,1.54,54.69,0,1,0,1,0,2,0
20.69,1.93,1.04,16.92,1,1,0,0,0,0,0
9.21,0.41,1.64,10.5,0,1,0,1,0,0,0
22.0,17.11,1.05,81.43,0,1,0,1,0,5,0
4.04,5.98,0.8,59.88,1,1,0,0,1,4,0
0.1,5.46,1.11,31.27,1,1,0,0,0,4,0
3.3,11.33,0.69,63.77,1,0,0,0,0,2,0
11.87,11.03,1.6,101.34,0,1,1,0,0,3,0
41.46,1.06,0.34,37.32,1,0,1,0,0,5,0
14.22,16.4,1.33,90.14,1,1,0,0,0,1,0
0.27,1.64,1.09,46.73,1,1,1,0,0,1,0
49.61,3.29,0.1,36.86,1,1,1,1,0,1,0
10.35,12.87,0.2,286.57,1,1,0,0,0,7,1
15.43,9.07,0.6,114.1,1,1,1,0,0,1,0
24.27,0.43,0.94,76.12,1,0,1,1,0,3,0
4.31,3.12,1.13,177.16,0,0,0,0,0,4,0
3.39,1.58,1.64,91.1,1,1,0,1,0,2,0
44.79,7.9,0.81,153.15,1,0,0,1,0,4,0
0.36,4.7,0.39,22.69,1,1,0,0,0,2,0
6.81,4.15,0.29,57.58,1,0,0,1,0,3,0
15.36,7.38,1.21,149.64,1,0,1,0,0,3,0
23.97,3.01,0.69,52.53,0,1,1,1,0,2,0
3.63,3.82,0.8,275.0,0,0,1,1,0,3,0
14.44,2.96,1.15,105.97,1,0,1,0,0,0,0
9.06,0.56,1.7,77.34,1,0,1,0,0,4,0
56.77,3.5,0.83,244.75,1,0,1,0,0,2,0
20.06,4.54,0.47,93.39,0,1,1,0,0,2,0
1.53,1.56,1.12,237.31,1,1,1,0,0,2,0
2.18,1.91,0.1,42.33,0,1,0,0,0,1,0
18.19,0.68,1.26,58.57,1,1,0,0,0,2,0
5.21,0.06,0.84,64.47,1,1,0,0,0,0,0
4.36,6.29,1.17,34.41,1,1,1,0,0,1,0
1.82,3.33,1.33,79.73,1,1,1,1,0,3,0
19.48,1.66,1.18,141.16,1,0,0,1,0,4,0
0.8,2.98,0.34,183.59,1,1,1,0,0,4,0
1.9,10.51,2.13,81.89,1,1,1,0,0,3,0
27.31,7.98,1.54,75.92,0,1,1,0,0,3,0
31.62,0.34,0.96,4.0,1,1,1,1,0,0,0
1.05,2.69,1.09,83.66,1,1,0,0,0,3,0
22.7,4.3,1.27,150.43,1,0,1,0,0,1,0
6.49,9.92,1.29,184.15,1,1,0,0,0,4,0
33.66,1.21,0.89,153.74,1,1,1,1,1,6,0
10.83,0.92,0.68,60.23,0,0,0,0,0,1,0
4.87,4.53,0.32,25.17,1,1,1,1,0,1,0
22.88,0.53,0.64,11.53,1,1,1,0,0,3,0
6.75,9.17,1.05,140.61,1,1,1,0,0,6,0
21.42,3.28,0.78,43.82,1,1,0,0,0,2,0
1.01,2.03,0.1,32.67,1,1,1,1,0,1,0
45.23,13.05,0.9,404.33,1,0,0,1,1,2,1
25.21,11.19,1.39,45.75,0,0,0,0,0,4,0
1.61,3.37,1.09,38.15,1,1,0,1,0,2,0
84.94,5.81,0.95,77.57,1,1,1,0,0,1,0
1.89,2.45,0.68,242.62,1,0,1,1,0,6,0
25.39,10.01,0.58,67.78,1,1,0,0,1,1,0
4.45,1.07,0.83,82.56,1,0,0,1,0,3,0
0.67,0.27,0.11,74.1,1,1,0,0,0,2,0
25.5,4.18,1.53,90.54,1,0,0,1,0,1,0
1.07,0.49,0.87,143.85,1,1,0,0,0,1,0
20.87,14.57,0.49,101.89,1,1,1,0,0,2,0
1.11,2.95,1.68,110.28,1,1,1,1,0,2,0
8.34,5.01,1.08,143.79,0,1,1,0,0,3,0
29.23,2.63,0.61,74.91,1,0,1,0,0,0,0
15.37,0.61,1.11,61.41,0,1,1,0,1,1,0
12.89,3.04,1.56,238.09,0,1,0,0,0,2,0
8.77,3.06,0.85,317.44,1,1,1,1,0,0,0
12.85,0.6,0.65,4.41,1,1,0,0,0,5,0
3.16,1.65,0.93,48.67,1,1,1,0,0,1,0
6.64,1.3,0.31,100.69,1,1,1,1,0,1,0
39.71,0.48,1.14,161.27,1,1,1,0,0,1,0
24.46,1.81,0.96,132.29,1,1,1,0,0,1,0
5.86,11.2,0.63,10.65,1,1,1,1,0,1,0
2.7,4.31,1.16,45.87,1,0,1,0,0,4,0
30.01,3.57,1.21,128.13,0,1,1,1,0,0,0
27.69,0.49,0.31,111.44,0,1,1,0,0,1,0
11.41,1.18,1.74,130.92,1,0,0,0,0,2,0
5.17,1.36,1.33,103.99,1,0,0,1,0,3,0
16.18,0.83,0.98,143.84,0,1,1,1,0,2,0
28.45,12.24,0.96,244.99,0,0,1,1,0,3,0
26.28,1.25,1.05,47.89,1,1,0,0,0,0,0
33.17,5.72,0.6,74.56,0,1,1,1,0,1,0
1.12,1.45,1.61,111.21,1,1,1,1,0,2,0
52.73,3.65,1.68,95.31,1,0,0,1,0,2,0
1.48,0.5,1.8,126.75,0,1,1,0,1,2,0
1.07,3.41,0.58,78.4,1,1,1,0,0,1,0
4.14,0.26,0.72,43.71,1,0,1,0,0,2,0
1.95,6.83,1.46,68.88,1,0,0,0,0,2,0
13.15,5.32,1.27,81.02,1,1,1,0,0,1,0
0.61,3.09,0.1,61.93,1,1,0,1,0,3,0
0.62,0.68,0.26,77.6,1,1,0,0,0,2,0
6.79,2.93,1.32,128.34,1,0,1,0,0,4,0
17.5,4.23,0.68,114.99,0,0,1,1,0,1,0
22.76,9.34,0.22,33.13,1,1,0,0,0,5,0
7.18,4.86,1.18,69.61,1,1,0,0,1,0,0
7.25,2.41,1.35,103.74,1,0,0,0,0,4,0
15.65,0.47,1.61,62.07,0,1,1,0,0,1,0
8.81,14.62,1.07,121.68,1,1,0,1,0,3,0
8.77,2.6,1.36,9.3,1,1,1,1,0,5,0
0.27,0.93,1.3,21.5,1,1,0,0,0,3,0
3.99,2.93,0.7,249.52,1,1,0,1,0,1,0
26.27,6.32,1.94,73.57,1,0,0,0,0,3,0
10.99,0.43,1.34,18.2,1,0,0,0,0,3,0
26.47,3.34,1.46,61.04,0,0,0,1,1,3,0
8.42,3.02,1.37,77.31,0,1,0,0,0,3,0
4.07,1.03,1.11,119.56,1,1,1,1,0,0,0
21.42,0.78,1.11,35.89,1,0,1,0,0,3,0
5.43,9.19,0.61,150.0,1,1,0,0,0,3,0
6.7,4.08,0.79,92.7,1,1,0,1,0,4,0
3.0,4.16,1.96,171.01,1,1,1,0,0,1,0
16.12,11.97,0.91,132.18,1,1,1,0,0,0,0
33.68,4.88,1.07,152.04,1,1,1,1,0,5,0
40.9,0.06,0.79,11.42,1,0,1,1,0,3,0
25.64,8.36,0.84,85.36,1,0,1,1,0,2,0
25.13,6.32,0.1,85.12,1,0,0,0,0,1,0
7.6,6.19,3.12,177.92,0,0,0,1,0,4,1
2.25,9.01,1.52,248.49,1,1,1,1,0,1,0
3.25,10.96,0.5,23.86,1,1,1,0,0,1,0
2.67,6.17,0.29,76.77,0,0,0,0,0,4,0
17.48,18.38,1.23,159.34,0,1,1,1,0,9,1
5.9,4.04,1.77,67.91,0,0,0,0,0,2,0
1.23,10.02,1.53,119.76,1,1,1,0,0,1,0
11.02,2.99,0.91,142.9,1,0,0,0,1,3,0
50.61,11.0,1.63,140.74,0,1,0,0,0,1,0
17.91,2.23,0.87,100.53,0,1,0,1,0,2,0
19.61,4.0,0.81,36.89,1,1,1,1,0,2,0
10.89,2.28,1.59,181.06,0,0,0,0,0,3,0
7.26,6.71,1.14,95.64,1,0,1,0,0,2,0
1.83,3.22,0.44,62.38,0,1,0,1,0,2,0
34.91,3.65,1.16,100.25,0,1,0,1,1,2,0
9.84,0.47,1.36,58.73,1,1,0,1,0,1,0
39.76,5.9,0.1,73.57,1,1,1,1,0,1,0
14.68,0.73,0.94,71.86,1,1,0,0,0,4,0
14.39,0.65,0.24,113.15,1,1,1,0,0,2,0
7.48,3.33,0.83,59.5,1,1,0,1,0,5,0
2.61,0.88,0.1,18.13,1,1,1,1,0,0,0
4.15,1.82,1.31,119.82,1,0,0,1,0,1,0
7.25,3.28,1.29,57.59,0,0,1,0,0,2,0
1.06,1.2,1.28,85.91,1,1,0,0,0,2,0
13.29,10.94,0.14,82.82,1,1,0,0,0,0,0
1.45,1.1,0.7,112.59,0,1,0,0,0,4,0
7.02,9.72,0.1,93.18,1,1,1,0,0,2,0
16.34,5.01,0.34,58.27,1,1,1,1,1,3,0
3.58,3.58,0.95,81.2,1,1,0,1,0,5,0
7.88,1.89,0.69,70.98,1,1,1,1,0,5,0
8.99,2.98,0.71,35.45,1,1,1,1,1,0,0
0.69,3.56,1.02,103.22,1,1,1,1,0,3,0
0.75,0.0,1.77,209.63,1,0,1,0,0,1,0
1.44,1.0,1.29,106.68,1,1,0,1,1,2,0
3.41,10.78,1.3,61.84,1,1,0,1,0,2,0
1.83,12.79,1.3,62.5,0,1,1,1,0,2,0
16.34,9.4,0.68,18.75,1,0,1,1,1,2,0
1.44,0.25,0.96,92.49,1,0,0,0,1,4,0
0.87,2.7,0.96,65.89,1,0,0,0,0,4,0
8.3,8.68,1.93,41.0,1,1,1,0,1,1,0
13.86,0.05,1.46,43.22,1,1,0,0,0,2,0
2.08,3.1,1.24,177.81,1,0,0,0,0,1,0
5.13,10.79,1.2,128.3,1,1,0,0,0,5,0
12.21,7.47,0.1,40.25,0,0,1,0,0,0,0
5.53,3.5,0.45,136.46,1,0,0,1,0,2,0
21.48,1.85,1.13,79.19,1,1,1,0,0,1,0
9.24,8.02,1.2,54.53,1,1,0,1,0,2,0
8.75,3.12,0.95,52.01,1,0,0,0,0,2,0
2.81,0.47,1.42,135.91,1,1,0,0,0,1,0
12.04,1.69,1.14,85.17,1,1,0,0,0,6,0
16.79,11.22,1.33,23.34,1,0,0,1,0,4,0
1.65,2.27,0.68,34.63,1,1,1,1,0,1,0
3.89,4.17,0.96,48.52,1,1,1,0,0,4,0
0.16,1.03,1.31,118.55,1,0,0,0,1,5,0
1.46,0.47,1.5,66.64,1,0,0,0,0,3,0
1.7,4.53,0.75,28.02,1,1,1,1,0,0,0
8.14,3.93,0.77,68.9,1,1,1,1,0,2,0
7.89,3.04,1.67,22.74,1,1,0,0,0,1,0
15.67,1.46,1.52,12.6,1,0,0,0,0,2,0
7.09,3.55,0.55,45.73,1,0,0,0,0,1,0
16.13,0.82,1.28,35.97,1,0,1,0,0,1,0
32.8,10.79,1.75,426.63,1,0,1,0,1,2,0
7.46,3.28,0.73,21.32,1,1,0,0,0,1,0
4.3,0.88,1.45,70.26,0,1,0,0,1,1,0
52.94,2.89,1.22,58.85,1,1,0,1,0,3,0
10.31,9.43,1.08,18.74,1,1,0,0,0,1,0
5.9,3.18,1.58,36.44,0,1,1,0,1,0,0
3.95,0.78,0.81,12.39,1,0,1,0,1,0,0
9.59,5.86,0.98,39.95,1,1,1,0,0,1,0
8.24,2.77,1.62,222.05,1,0,0,0,0,1,0
0.53,2.51,1.2,17.73,1,1,0,0,0,1,0
6.58,4.09,1.3,125.7,1,1,1,1,0,0,0
27.63,5.14,1.09,37.23,0,1,1,0,0,1,0
50.74,1.18,1.45,37.35,1,1,1,0,0,1,0
8.54,2.62,0.92,91.11,1,1,1,0,0,1,0
7.07,2.44,1.3,162.83,1,0,0,1,0,4,0
21.41,0.39,1.35,57.25,1,0,1,1,0,2,0
10.03,4.88,1.34,48.4,1,0,0,0,0,1,0
45.15,0.37,1.33,314.8,0,0,0,1,0,1,0
7.91,11.27,0.92,54.69,0,1,0,1,0,1,0
46.75,1.39,2.31,256.96,0,0,0,1,0,2,1
3.74,4.08,1.62,109.24,1,1,1,0,0,5,0
0.6,3.39,1.68,37.11,1,0,0,1,0,1,0
15.23,1.46,1.66,138.27,1,1,1,0,0,3,0
34.32,2.31,1.95,82.52,1,1,0,0,0,2,0
15.17,2.26,1.61,126.35,1,0,0,0,0,2,0
2.51,0.9,1.07,22.68,1,1,0,0,0,3,0
2.59,1.64,1.16,179.58,1,1,1,1,0,4,0
15.36,4.21,1.63,87.44,1,1,1,0,0,3,0
1.06,0.7,0.1,81.68,1,1,0,0,0,1,0
12.72,5.39,0.68,168.07,0,1,0,0,0,4,0
22.76,12.3,0.44,23.86,1,1,1,0,0,3,0
16.92,4.51,1.37,75.07,1,0,1,0,0,1,0
7.4,4.41,1.34,240.56,1,1,1,1,0,1,0
0.36,6.76,1.16,191.6,0,1,1,0,1,2,0
6.48,27.62,0.92,83.47,1,0,1,0,0,0,0
3.81,5.04,0.77,45.82,0,0,0,1,0,1,0
19.1,12.14,0.72,127.25,1,0,0,1,0,2,0
41.38,8.13,1.05,152.76,1,1,1,0,0,2,0
23.6,1.85,1.24,34.62,1,1,1,0,0,1,0
1.83,0.45,1.45,76.0,1,1,0,1,0,1,0
12.45,1.93,1.55,28.75,1,1,1,1,0,2,0
8.17,0.22,1.22,149.31,1,1,1,0,0,0,0
0.51,1.7,1.14,72.93,1,1,1,1,0,1,0
22.23,13.14,0.98,98.53,1,1,1,0,0,1,0
1.51,0.9,0.76,106.57,1,1,1,0,0,2,0
27.05,1.22,0.6,68.61,1,0,0,1,0,2,0
43.51,14.89,1.74,6.96,0,0,0,1,0,4,0
2.64,3.84,0.42,131.89,1,1,0,0,0,3,0
133.74,22.03,2.58,403.87,1,1,0,0,1,3,1
19.48,10.43,0.94,35.12,1,0,0,0,0,2,0
2.25,7.94,1.57,19.8,1,1,1,1,0,1,0
36.67,0.45,1.27,87.06,1,1,0,0,0,1,0
3.32,0.71,0.81,52.09,1,0,0,0,0,5,0
4.75,2.6,0.29,81.93,1,0,1,0,0,4,0
2.74,12.43,0.66,254.54,1,0,0,1,0,1,0
6.25,1.15,1.04,10.66,1,1,1,0,0,1,0
5.98,0.05,0.99,33.49,1,0,0,0,0,5,0
35.96,21.55,1.09,47.44,1,1,1,0,0,2,0
32.64,5.54,0.97,72.03,0,0,1,0,0,3,1
3.99,0.53,0.52,59.77,1,1,0,0,0,0,0
7.84,6.13,1.08,84.29,1,0,0,1,1,1,0
3.81,1.85,0.41,119.48,1,0,1,1,0,0,0
9.96,38.59,3.13,292.03,1,0,1,1,1,2,1
14.71,1.89,0.1,63.56,1,0,1,1,0,2,0
8.72,5.21,1.1,28.71,1,1,1,0,1,2,0
1.68,4.04,0.31,70.55,1,0,1,1,0,0,0
2.09,7.15,1.39,106.59,1,0,0,1,0,2,0
10.05,4.3,1.22,56.03,1,0,1,1,0,3,0
11.72,9.79,0.63,67.31,1,0,1,1,0,4,0
13.08,8.92,1.3,16.85,1,1,0,0,0,4,0
7.91,3.39,1.48,76.73,1,1,0,0,1,2,0
26.52,3.31,0.82,33.77,1,1,1,0,0,0,0
27.83,2.51,0.63,50.85,0,1,1,0,1,1,0
8.04,0.43,0.98,46.04,1,1,1,0,0,2,0
13.72,3.8,0.84,88.49,1,0,1,0,0,3,0
10.82,0.94,0.72,127.64,0,1,0,0,0,1,0
0.35,0.45,2.08,123.33,1,1,1,0,1,4,0
34.54,5.6,1.4,297.34,1,0,0,0,0,2,0
0.29,1.0,1.62,104.04,1,1,0,0,0,6,0
7.26,1.68,0.72,77.41,1,1,1,0,1,1,0
5.63,0.55,0.91,91.89,1,0,0,1,0,4,0
7.04,4.88,1.16,56.87,1,1,1,0,0,2,0
48.72,2.07,1.41,8.35,1,1,1,0,0,1,0
0.99,6.54,0.16,69.46,1,0,1,0,0,3,0
8.41,0.5,1.73,79.51,1,0,1,0,0,5,0
15.76,5.75,1.45,50.56,1,0,1,0,1,4,0
31.16,0.89,0.34,59.88,0,1,0,1,0,0,0
2.24,0.75,0.73,54.51,1,1,1,0,0,2,0
2.45,4.34,1.08,38.17,1,1,0,1,0,2,0
7.22,7.85,2.27,58.95,1,1,1,0,0,2,0
2.42,5.8,1.28,202.42,1,1,0,0,0,2,0
23.45,0.5,0.16,48.69,1,1,0,0,0,2,0
31.69,27.18,1.83,26.87,1,1,0,0,0,2,0
9.11,5.35,1.73,56.44,1,1,1,0,1,4,0
22.41,11.48,0.25,28.88,0,1,1,1,0,1,0
5.68,11.49,1.01,93.12,0,1,1,1,0,2,0
24.19,1.15,1.23,36.91,1,0,1,0,0,3,0
1.55,1.84,1.4,101.69,0,1,0,0,0,2,0
13.24,3.73,0.54,21.53,1,1,1,0,0,5,0
10.57,0.34,1.12,76.37,1,0,1,0,0,0,0
15.5,2.48,1.26,139.35,1,1,0,1,0,3,1
4.36,2.71,0.29,36.85,1,1,0,1,0,2,0
3.09,2.19,0.84,50.25,1,1,1,1,0,2,0
0.89,0.58,1.11,179.91,1,0,0,0,0,4,0
16.12,9.87,1.37,137.02,0,0,1,0,0,1,0
8.13,1.71,0.31,54.7,1,0,0,0,0,1,0
5.59,0.19,1.92,60.93,1,1,0,0,1,1,0
3.46,3.43,1.8,24.82,1,1,0,0,0,3,0
11.79,0.44,1.79,55.89,1,1,1,1,0,3,0
